City,Borough,Year,Month,RentPrice
South Brooklyn,Brooklyn,2022,1-Oct,2500
South Brooklyn,Brooklyn,2022,1-Nov,2499
South Brooklyn,Brooklyn,2022,1-Dec,2500
Sunnyside,Queens,2010,1-Jan,1550
Sunnyside,Queens,2010,1-Feb,1475
Sunnyside,Queens,2010,1-Mar,1500
Sunnyside,Queens,2010,1-Apr,1550
Sunnyside,Queens,2010,1-May,1450
Sunnyside,Queens,2010,1-Jun,1400
Sunnyside,Queens,2010,1-Jul,1400
Sunnyside,Queens,2010,1-Aug,1460
Sunnyside,Queens,2010,1-Sep,1475
Sunnyside,Queens,2010,1-Oct,1460
Sunnyside,Queens,2010,1-Nov,1445
Sunnyside,Queens,2010,1-Dec,1445
Sunnyside,Queens,2011,1-Jan,1450
Sunnyside,Queens,2011,1-Feb,1445
Sunnyside,Queens,2011,1-Mar,1463
Sunnyside,Queens,2011,1-Apr,1535
Sunnyside,Queens,2011,1-May,1475
Sunnyside,Queens,2011,1-Jun,1550
Sunnyside,Queens,2011,1-Jul,1550
Sunnyside,Queens,2011,1-Aug,1638
Sunnyside,Queens,2011,1-Sep,1573
Sunnyside,Queens,2011,1-Oct,1500
Sunnyside,Queens,2011,1-Nov,1600
Sunnyside,Queens,2011,1-Dec,1625
Sunnyside,Queens,2012,1-Jan,1650
Sunnyside,Queens,2012,1-Feb,1650
Sunnyside,Queens,2012,1-Mar,1650
Sunnyside,Queens,2012,1-Apr,1650
Sunnyside,Queens,2012,1-May,1650
Sunnyside,Queens,2012,1-Jun,1725
Sunnyside,Queens,2012,1-Jul,1663
Sunnyside,Queens,2012,1-Aug,1650
Sunnyside,Queens,2012,1-Sep,1500
Sunnyside,Queens,2012,1-Oct,1550
Sunnyside,Queens,2012,1-Nov,1550
Sunnyside,Queens,2012,1-Dec,1623
Sunnyside,Queens,2013,1-Jan,1575
Sunnyside,Queens,2013,1-Feb,1595
Sunnyside,Queens,2013,1-Mar,1600
Sunnyside,Queens,2013,1-Apr,1650
Sunnyside,Queens,2013,1-May,1675
Sunnyside,Queens,2013,1-Jun,1800
Sunnyside,Queens,2013,1-Jul,1700
Sunnyside,Queens,2013,1-Aug,1700
Sunnyside,Queens,2013,1-Sep,1775
Sunnyside,Queens,2013,1-Oct,1700
Sunnyside,Queens,2013,1-Nov,1700
Sunnyside,Queens,2013,1-Dec,1750
Sunnyside,Queens,2014,1-Jan,1750
Sunnyside,Queens,2014,1-Feb,1800
Sunnyside,Queens,2014,1-Mar,1850
Sunnyside,Queens,2014,1-Apr,1843
Sunnyside,Queens,2014,1-May,1850
Sunnyside,Queens,2014,1-Jun,1875
Sunnyside,Queens,2014,1-Jul,1850
Sunnyside,Queens,2014,1-Aug,1800
Sunnyside,Queens,2014,1-Sep,1800
Sunnyside,Queens,2014,1-Oct,1850
Sunnyside,Queens,2014,1-Nov,1850
Sunnyside,Queens,2014,1-Dec,1899
Sunnyside,Queens,2015,1-Jan,1875
Sunnyside,Queens,2015,1-Feb,1850
Sunnyside,Queens,2015,1-Mar,1800
Sunnyside,Queens,2015,1-Apr,1895
Sunnyside,Queens,2015,1-May,1950
Sunnyside,Queens,2015,1-Jun,1950
Sunnyside,Queens,2015,1-Jul,2000
Sunnyside,Queens,2015,1-Aug,2000
Sunnyside,Queens,2015,1-Sep,2000
Sunnyside,Queens,2015,1-Oct,2099
Sunnyside,Queens,2015,1-Nov,2013
Sunnyside,Queens,2015,1-Dec,2050
Sunnyside,Queens,2016,1-Jan,2050
Sunnyside,Queens,2016,1-Feb,2000
Sunnyside,Queens,2016,1-Mar,2000
Sunnyside,Queens,2016,1-Apr,2000
Sunnyside,Queens,2016,1-May,1950
Sunnyside,Queens,2016,1-Jun,1950
Sunnyside,Queens,2016,1-Jul,1975
Sunnyside,Queens,2016,1-Aug,2025
Sunnyside,Queens,2016,1-Sep,2050
Sunnyside,Queens,2016,1-Oct,2005
Sunnyside,Queens,2016,1-Nov,2000
Sunnyside,Queens,2016,1-Dec,1995
Sunnyside,Queens,2017,1-Jan,2000
Sunnyside,Queens,2017,1-Feb,1970
Sunnyside,Queens,2017,1-Mar,1950
Sunnyside,Queens,2017,1-Apr,1950
Sunnyside,Queens,2017,1-May,2000
Sunnyside,Queens,2017,1-Jun,2000
Sunnyside,Queens,2017,1-Jul,2000
Sunnyside,Queens,2017,1-Aug,2000
Sunnyside,Queens,2017,1-Sep,1975
Sunnyside,Queens,2017,1-Oct,2000
Sunnyside,Queens,2017,1-Nov,1963
Sunnyside,Queens,2017,1-Dec,2000
Sunnyside,Queens,2018,1-Jan,1950
Sunnyside,Queens,2018,1-Feb,1950
Sunnyside,Queens,2018,1-Mar,1997
Sunnyside,Queens,2018,1-Apr,2000
Sunnyside,Queens,2018,1-May,2000
Sunnyside,Queens,2018,1-Jun,2000
Sunnyside,Queens,2018,1-Jul,2000
Sunnyside,Queens,2018,1-Aug,2000
Sunnyside,Queens,2018,1-Sep,2000
Sunnyside,Queens,2018,1-Oct,1925
Sunnyside,Queens,2018,1-Nov,1958
Sunnyside,Queens,2018,1-Dec,1963
Sunnyside,Queens,2019,1-Jan,1950
Sunnyside,Queens,2019,1-Feb,1950
Sunnyside,Queens,2019,1-Mar,1975
Sunnyside,Queens,2019,1-Apr,1995
Sunnyside,Queens,2019,1-May,1950
Sunnyside,Queens,2019,1-Jun,1953
Sunnyside,Queens,2019,1-Jul,1997
Sunnyside,Queens,2019,1-Aug,2050
Sunnyside,Queens,2019,1-Sep,2075
Sunnyside,Queens,2019,1-Oct,2100
Sunnyside,Queens,2019,1-Nov,2050
Sunnyside,Queens,2019,1-Dec,2075
Sunnyside,Queens,2020,1-Jan,2000
Sunnyside,Queens,2020,1-Feb,2000
Sunnyside,Queens,2020,1-Mar,2100
Sunnyside,Queens,2020,1-Apr,2100
Sunnyside,Queens,2020,1-May,2100
Sunnyside,Queens,2020,1-Jun,2000
Sunnyside,Queens,2020,1-Jul,2000
Sunnyside,Queens,2020,1-Aug,2000
Sunnyside,Queens,2020,1-Sep,1995
Sunnyside,Queens,2020,1-Oct,1900
Sunnyside,Queens,2020,1-Nov,1800
Sunnyside,Queens,2020,1-Dec,1825
Sunnyside,Queens,2021,1-Jan,1850
Sunnyside,Queens,2021,1-Feb,1795
Sunnyside,Queens,2021,1-Mar,1800
Sunnyside,Queens,2021,1-Apr,1800
Sunnyside,Queens,2021,1-May,1800
Sunnyside,Queens,2021,1-Jun,1800
Sunnyside,Queens,2021,1-Jul,1900
Sunnyside,Queens,2021,1-Aug,1930
Sunnyside,Queens,2021,1-Sep,1950
Sunnyside,Queens,2021,1-Oct,2050
Sunnyside,Queens,2021,1-Nov,2000
Sunnyside,Queens,2021,1-Dec,2038
Sunnyside,Queens,2022,1-Jan,2100
Sunnyside,Queens,2022,1-Feb,2150
Sunnyside,Queens,2022,1-Mar,2100
Sunnyside,Queens,2022,1-Apr,2063
Sunnyside,Queens,2022,1-May,2300
Sunnyside,Queens,2022,1-Jun,2150
Sunnyside,Queens,2022,1-Jul,2300
Sunnyside,Queens,2022,1-Aug,2350
Sunnyside,Queens,2022,1-Sep,2250
Sunnyside,Queens,2022,1-Oct,2250
Sunnyside,Queens,2022,1-Nov,2200
Sunnyside,Queens,2022,1-Dec,2400
Tribeca,Manhattan,2010,1-Jan,6625
Tribeca,Manhattan,2010,1-Feb,6773
Tribeca,Manhattan,2010,1-Mar,6500
Tribeca,Manhattan,2010,1-Apr,6500
Tribeca,Manhattan,2010,1-May,6500
Tribeca,Manhattan,2010,1-Jun,6500
Tribeca,Manhattan,2010,1-Jul,6000
Tribeca,Manhattan,2010,1-Aug,4950
Tribeca,Manhattan,2010,1-Sep,5500
Tribeca,Manhattan,2010,1-Oct,5650
Tribeca,Manhattan,2010,1-Nov,5875
Tribeca,Manhattan,2010,1-Dec,5948
Tribeca,Manhattan,2011,1-Jan,6500
Tribeca,Manhattan,2011,1-Feb,6600
Tribeca,Manhattan,2011,1-Mar,6500
Tribeca,Manhattan,2011,1-Apr,5600
Tribeca,Manhattan,2011,1-May,6345
Tribeca,Manhattan,2011,1-Jun,6500
Tribeca,Manhattan,2011,1-Jul,6595
Tribeca,Manhattan,2011,1-Aug,6500
Tribeca,Manhattan,2011,1-Sep,6495
Tribeca,Manhattan,2011,1-Oct,6095
Tribeca,Manhattan,2011,1-Nov,6495
Tribeca,Manhattan,2011,1-Dec,6848
Tribeca,Manhattan,2012,1-Jan,7950
Tribeca,Manhattan,2012,1-Feb,7500
Tribeca,Manhattan,2012,1-Mar,6048
Tribeca,Manhattan,2012,1-Apr,6500
Tribeca,Manhattan,2012,1-May,6998
Tribeca,Manhattan,2012,1-Jun,6995
Tribeca,Manhattan,2012,1-Jul,7375
Tribeca,Manhattan,2012,1-Aug,6695
Tribeca,Manhattan,2012,1-Sep,6500
Tribeca,Manhattan,2012,1-Oct,6995
Tribeca,Manhattan,2012,1-Nov,6898
Tribeca,Manhattan,2012,1-Dec,6995
Tribeca,Manhattan,2013,1-Jan,7000
Tribeca,Manhattan,2013,1-Feb,6445
Tribeca,Manhattan,2013,1-Mar,6000
Tribeca,Manhattan,2013,1-Apr,6500
Tribeca,Manhattan,2013,1-May,6895
Tribeca,Manhattan,2013,1-Jun,6900
Tribeca,Manhattan,2013,1-Jul,6800
Tribeca,Manhattan,2013,1-Aug,6000
Tribeca,Manhattan,2013,1-Sep,5995
Tribeca,Manhattan,2013,1-Oct,5600
Tribeca,Manhattan,2013,1-Nov,5963
Tribeca,Manhattan,2013,1-Dec,5995
Tribeca,Manhattan,2014,1-Jan,5773
Tribeca,Manhattan,2014,1-Feb,5350
Tribeca,Manhattan,2014,1-Mar,5400
Tribeca,Manhattan,2014,1-Apr,5500
Tribeca,Manhattan,2014,1-May,6095
Tribeca,Manhattan,2014,1-Jun,6200
Tribeca,Manhattan,2014,1-Jul,6050
Tribeca,Manhattan,2014,1-Aug,6500
Tribeca,Manhattan,2014,1-Sep,6450
Tribeca,Manhattan,2014,1-Oct,6675
Tribeca,Manhattan,2014,1-Nov,6173
Tribeca,Manhattan,2014,1-Dec,6235
Tribeca,Manhattan,2015,1-Jan,6000
Tribeca,Manhattan,2015,1-Feb,6998
Tribeca,Manhattan,2015,1-Mar,7100
Tribeca,Manhattan,2015,1-Apr,6395
Tribeca,Manhattan,2015,1-May,6850
Tribeca,Manhattan,2015,1-Jun,6773
Tribeca,Manhattan,2015,1-Jul,6495
Tribeca,Manhattan,2015,1-Aug,6495
Tribeca,Manhattan,2015,1-Sep,6495
Tribeca,Manhattan,2015,1-Oct,6395
Tribeca,Manhattan,2015,1-Nov,6173
Tribeca,Manhattan,2015,1-Dec,5978
Tribeca,Manhattan,2016,1-Jan,6095
Tribeca,Manhattan,2016,1-Feb,6476
Tribeca,Manhattan,2016,1-Mar,6500
Tribeca,Manhattan,2016,1-Apr,7058
Tribeca,Manhattan,2016,1-May,7900
Tribeca,Manhattan,2016,1-Jun,8000
Tribeca,Manhattan,2016,1-Jul,8000
Tribeca,Manhattan,2016,1-Aug,7600
Tribeca,Manhattan,2016,1-Sep,7999
Tribeca,Manhattan,2016,1-Oct,8000
Tribeca,Manhattan,2016,1-Nov,7871
Tribeca,Manhattan,2016,1-Dec,8000
Tribeca,Manhattan,2017,1-Jan,7950
Tribeca,Manhattan,2017,1-Feb,7570
Tribeca,Manhattan,2017,1-Mar,7950
Tribeca,Manhattan,2017,1-Apr,7950
Tribeca,Manhattan,2017,1-May,7500
Tribeca,Manhattan,2017,1-Jun,7500
Tribeca,Manhattan,2017,1-Jul,8248
Tribeca,Manhattan,2017,1-Aug,6098
Tribeca,Manhattan,2017,1-Sep,5995
Tribeca,Manhattan,2017,1-Oct,5995
Tribeca,Manhattan,2017,1-Nov,5800
Tribeca,Manhattan,2017,1-Dec,6433
Tribeca,Manhattan,2018,1-Jan,6500
Tribeca,Manhattan,2018,1-Feb,6500
Tribeca,Manhattan,2018,1-Mar,6695
Tribeca,Manhattan,2018,1-Apr,6598
Tribeca,Manhattan,2018,1-May,6408
Tribeca,Manhattan,2018,1-Jun,6800
Tribeca,Manhattan,2018,1-Jul,6695
Tribeca,Manhattan,2018,1-Aug,7000
Tribeca,Manhattan,2018,1-Sep,7200
Tribeca,Manhattan,2018,1-Oct,6850
Tribeca,Manhattan,2018,1-Nov,6900
Tribeca,Manhattan,2018,1-Dec,6692
Tribeca,Manhattan,2019,1-Jan,6561
Tribeca,Manhattan,2019,1-Feb,5950
Tribeca,Manhattan,2019,1-Mar,6083
Tribeca,Manhattan,2019,1-Apr,6295
Tribeca,Manhattan,2019,1-May,6500
Tribeca,Manhattan,2019,1-Jun,6595
Tribeca,Manhattan,2019,1-Jul,7000
Tribeca,Manhattan,2019,1-Aug,6695
Tribeca,Manhattan,2019,1-Sep,7600
Tribeca,Manhattan,2019,1-Oct,7700
Tribeca,Manhattan,2019,1-Nov,7450
Tribeca,Manhattan,2019,1-Dec,7500
Tribeca,Manhattan,2020,1-Jan,7048
Tribeca,Manhattan,2020,1-Feb,7000
Tribeca,Manhattan,2020,1-Mar,6795
Tribeca,Manhattan,2020,1-Apr,6400
Tribeca,Manhattan,2020,1-May,6750
Tribeca,Manhattan,2020,1-Jun,7000
Tribeca,Manhattan,2020,1-Jul,6900
Tribeca,Manhattan,2020,1-Aug,6898
Tribeca,Manhattan,2020,1-Sep,6598
Tribeca,Manhattan,2020,1-Oct,6800
Tribeca,Manhattan,2020,1-Nov,6525
Tribeca,Manhattan,2020,1-Dec,6794
Tribeca,Manhattan,2021,1-Jan,6429
Tribeca,Manhattan,2021,1-Feb,5850
Tribeca,Manhattan,2021,1-Mar,5450
Tribeca,Manhattan,2021,1-Apr,5600
Tribeca,Manhattan,2021,1-May,5995
Tribeca,Manhattan,2021,1-Jun,6448
Tribeca,Manhattan,2021,1-Jul,6500
Tribeca,Manhattan,2021,1-Aug,6695
Tribeca,Manhattan,2021,1-Sep,8163
Tribeca,Manhattan,2021,1-Oct,7800
Tribeca,Manhattan,2021,1-Nov,7700
Tribeca,Manhattan,2021,1-Dec,8673
Tribeca,Manhattan,2022,1-Jan,7673
Tribeca,Manhattan,2022,1-Feb,7225
Tribeca,Manhattan,2022,1-Mar,7500
Tribeca,Manhattan,2022,1-Apr,7900
Tribeca,Manhattan,2022,1-May,8813
Tribeca,Manhattan,2022,1-Jun,8973
Tribeca,Manhattan,2022,1-Jul,9500
Tribeca,Manhattan,2022,1-Aug,10000
Tribeca,Manhattan,2022,1-Sep,10500
Tribeca,Manhattan,2022,1-Oct,11000
Tribeca,Manhattan,2022,1-Nov,11700
Tribeca,Manhattan,2022,1-Dec,10000
Upper East Side,Manhattan,2010,1-Jan,2450
Upper East Side,Manhattan,2010,1-Feb,2450
Upper East Side,Manhattan,2010,1-Mar,2400
Upper East Side,Manhattan,2010,1-Apr,2500
Upper East Side,Manhattan,2010,1-May,2550
Upper East Side,Manhattan,2010,1-Jun,2550
Upper East Side,Manhattan,2010,1-Jul,2595
Upper East Side,Manhattan,2010,1-Aug,2500
Upper East Side,Manhattan,2010,1-Sep,2580
Upper East Side,Manhattan,2010,1-Oct,2550
Upper East Side,Manhattan,2010,1-Nov,2500
Upper East Side,Manhattan,2010,1-Dec,2550
Upper East Side,Manhattan,2011,1-Jan,2500
Upper East Side,Manhattan,2011,1-Feb,2500
Upper East Side,Manhattan,2011,1-Mar,2450
Upper East Side,Manhattan,2011,1-Apr,2500
Upper East Side,Manhattan,2011,1-May,2600
Upper East Side,Manhattan,2011,1-Jun,2695
Upper East Side,Manhattan,2011,1-Jul,2650
Upper East Side,Manhattan,2011,1-Aug,2695
Upper East Side,Manhattan,2011,1-Sep,2795
Upper East Side,Manhattan,2011,1-Oct,2800
Upper East Side,Manhattan,2011,1-Nov,2800
Upper East Side,Manhattan,2011,1-Dec,2800
Upper East Side,Manhattan,2012,1-Jan,2700
Upper East Side,Manhattan,2012,1-Feb,2700
Upper East Side,Manhattan,2012,1-Mar,2695
Upper East Side,Manhattan,2012,1-Apr,2695
Upper East Side,Manhattan,2012,1-May,2695
Upper East Side,Manhattan,2012,1-Jun,2750
Upper East Side,Manhattan,2012,1-Jul,2700
Upper East Side,Manhattan,2012,1-Aug,2750
Upper East Side,Manhattan,2012,1-Sep,2850
Upper East Side,Manhattan,2012,1-Oct,2795
Upper East Side,Manhattan,2012,1-Nov,2850
Upper East Side,Manhattan,2012,1-Dec,2850
Upper East Side,Manhattan,2013,1-Jan,2795
Upper East Side,Manhattan,2013,1-Feb,2800
Upper East Side,Manhattan,2013,1-Mar,2795
Upper East Side,Manhattan,2013,1-Apr,2750
Upper East Side,Manhattan,2013,1-May,2750
Upper East Side,Manhattan,2013,1-Jun,2750
Upper East Side,Manhattan,2013,1-Jul,2750
Upper East Side,Manhattan,2013,1-Aug,2800
Upper East Side,Manhattan,2013,1-Sep,2895
Upper East Side,Manhattan,2013,1-Oct,2850
Upper East Side,Manhattan,2013,1-Nov,2800
Upper East Side,Manhattan,2013,1-Dec,2800
Upper East Side,Manhattan,2014,1-Jan,2700
Upper East Side,Manhattan,2014,1-Feb,2795
Upper East Side,Manhattan,2014,1-Mar,2700
Upper East Side,Manhattan,2014,1-Apr,2700
Upper East Side,Manhattan,2014,1-May,2700
Upper East Side,Manhattan,2014,1-Jun,2700
Upper East Side,Manhattan,2014,1-Jul,2725
Upper East Side,Manhattan,2014,1-Aug,2700
Upper East Side,Manhattan,2014,1-Sep,2750
Upper East Side,Manhattan,2014,1-Oct,2750
Upper East Side,Manhattan,2014,1-Nov,2800
Upper East Side,Manhattan,2014,1-Dec,2849
Upper East Side,Manhattan,2015,1-Jan,2850
Upper East Side,Manhattan,2015,1-Feb,2900
Upper East Side,Manhattan,2015,1-Mar,2900
Upper East Side,Manhattan,2015,1-Apr,2875
Upper East Side,Manhattan,2015,1-May,2950
Upper East Side,Manhattan,2015,1-Jun,2995
Upper East Side,Manhattan,2015,1-Jul,2950
Upper East Side,Manhattan,2015,1-Aug,2995
Upper East Side,Manhattan,2015,1-Sep,3050
Upper East Side,Manhattan,2015,1-Oct,2999
Upper East Side,Manhattan,2015,1-Nov,2900
Upper East Side,Manhattan,2015,1-Dec,2973
Upper East Side,Manhattan,2016,1-Jan,2995
Upper East Side,Manhattan,2016,1-Feb,2979
Upper East Side,Manhattan,2016,1-Mar,3000
Upper East Side,Manhattan,2016,1-Apr,3000
Upper East Side,Manhattan,2016,1-May,3000
Upper East Side,Manhattan,2016,1-Jun,2995
Upper East Side,Manhattan,2016,1-Jul,2990
Upper East Side,Manhattan,2016,1-Aug,2925
Upper East Side,Manhattan,2016,1-Sep,2950
Upper East Side,Manhattan,2016,1-Oct,2950
Upper East Side,Manhattan,2016,1-Nov,2975
Upper East Side,Manhattan,2016,1-Dec,3000
Upper East Side,Manhattan,2017,1-Jan,2995
Upper East Side,Manhattan,2017,1-Feb,2995
Upper East Side,Manhattan,2017,1-Mar,2925
Upper East Side,Manhattan,2017,1-Apr,2950
Upper East Side,Manhattan,2017,1-May,2950
Upper East Side,Manhattan,2017,1-Jun,2950
Upper East Side,Manhattan,2017,1-Jul,2950
Upper East Side,Manhattan,2017,1-Aug,2900
Upper East Side,Manhattan,2017,1-Sep,2995
Upper East Side,Manhattan,2017,1-Oct,2950
Upper East Side,Manhattan,2017,1-Nov,2995
Upper East Side,Manhattan,2017,1-Dec,2990
Upper East Side,Manhattan,2018,1-Jan,2900
Upper East Side,Manhattan,2018,1-Feb,2895
Upper East Side,Manhattan,2018,1-Mar,2850
Upper East Side,Manhattan,2018,1-Apr,2850
Upper East Side,Manhattan,2018,1-May,2850
Upper East Side,Manhattan,2018,1-Jun,2900
Upper East Side,Manhattan,2018,1-Jul,2923
Upper East Side,Manhattan,2018,1-Aug,2900
Upper East Side,Manhattan,2018,1-Sep,2895
Upper East Side,Manhattan,2018,1-Oct,2995
Upper East Side,Manhattan,2018,1-Nov,2995
Upper East Side,Manhattan,2018,1-Dec,3000
Upper East Side,Manhattan,2019,1-Jan,3000
Upper East Side,Manhattan,2019,1-Feb,3000
Upper East Side,Manhattan,2019,1-Mar,2995
Upper East Side,Manhattan,2019,1-Apr,2995
Upper East Side,Manhattan,2019,1-May,3000
Upper East Side,Manhattan,2019,1-Jun,3050
Upper East Side,Manhattan,2019,1-Jul,3050
Upper East Side,Manhattan,2019,1-Aug,2995
Upper East Side,Manhattan,2019,1-Sep,3000
Upper East Side,Manhattan,2019,1-Oct,3100
Upper East Side,Manhattan,2019,1-Nov,3208
Upper East Side,Manhattan,2019,1-Dec,3295
Upper East Side,Manhattan,2020,1-Jan,3275
Upper East Side,Manhattan,2020,1-Feb,3250
Upper East Side,Manhattan,2020,1-Mar,3250
Upper East Side,Manhattan,2020,1-Apr,3150
Upper East Side,Manhattan,2020,1-May,3058
Upper East Side,Manhattan,2020,1-Jun,2950
Upper East Side,Manhattan,2020,1-Jul,2800
Upper East Side,Manhattan,2020,1-Aug,2700
Upper East Side,Manhattan,2020,1-Sep,2650
Upper East Side,Manhattan,2020,1-Oct,2500
Upper East Side,Manhattan,2020,1-Nov,2495
Upper East Side,Manhattan,2020,1-Dec,2500
Upper East Side,Manhattan,2021,1-Jan,2450
Upper East Side,Manhattan,2021,1-Feb,2475
Upper East Side,Manhattan,2021,1-Mar,2400
Upper East Side,Manhattan,2021,1-Apr,2400
Upper East Side,Manhattan,2021,1-May,2470
Upper East Side,Manhattan,2021,1-Jun,2495
Upper East Side,Manhattan,2021,1-Jul,2550
Upper East Side,Manhattan,2021,1-Aug,2700
Upper East Side,Manhattan,2021,1-Sep,2850
Upper East Side,Manhattan,2021,1-Oct,2925
Upper East Side,Manhattan,2021,1-Nov,3200
Upper East Side,Manhattan,2021,1-Dec,3300
Upper East Side,Manhattan,2022,1-Jan,3400
Upper East Side,Manhattan,2022,1-Feb,3500
Upper East Side,Manhattan,2022,1-Mar,3400
Upper East Side,Manhattan,2022,1-Apr,3400
Upper East Side,Manhattan,2022,1-May,3500
Upper East Side,Manhattan,2022,1-Jun,3500
Upper East Side,Manhattan,2022,1-Jul,3500
Upper East Side,Manhattan,2022,1-Aug,3728
Upper East Side,Manhattan,2022,1-Sep,3725
Upper East Side,Manhattan,2022,1-Oct,3753
Upper East Side,Manhattan,2022,1-Nov,3800
Upper East Side,Manhattan,2022,1-Dec,3795
Upper West Side,Manhattan,2010,1-Jan,2895
Upper West Side,Manhattan,2010,1-Feb,2800
Upper West Side,Manhattan,2010,1-Mar,2750
Upper West Side,Manhattan,2010,1-Apr,2800
Upper West Side,Manhattan,2010,1-May,2800
Upper West Side,Manhattan,2010,1-Jun,2795
Upper West Side,Manhattan,2010,1-Jul,2800
Upper West Side,Manhattan,2010,1-Aug,2895
Upper West Side,Manhattan,2010,1-Sep,2995
Upper West Side,Manhattan,2010,1-Oct,3050
Upper West Side,Manhattan,2010,1-Nov,3000
Upper West Side,Manhattan,2010,1-Dec,2995
Upper West Side,Manhattan,2011,1-Jan,2995
Upper West Side,Manhattan,2011,1-Feb,3000
Upper West Side,Manhattan,2011,1-Mar,2950
Upper West Side,Manhattan,2011,1-Apr,3000
Upper West Side,Manhattan,2011,1-May,3000
Upper West Side,Manhattan,2011,1-Jun,3100
Upper West Side,Manhattan,2011,1-Jul,3100
Upper West Side,Manhattan,2011,1-Aug,3200
Upper West Side,Manhattan,2011,1-Sep,3250
Upper West Side,Manhattan,2011,1-Oct,3342
Upper West Side,Manhattan,2011,1-Nov,3386
Upper West Side,Manhattan,2011,1-Dec,3495
Upper West Side,Manhattan,2012,1-Jan,3300
Upper West Side,Manhattan,2012,1-Feb,3200
Upper West Side,Manhattan,2012,1-Mar,3049
Upper West Side,Manhattan,2012,1-Apr,3150
Upper West Side,Manhattan,2012,1-May,3200
Upper West Side,Manhattan,2012,1-Jun,3200
Upper West Side,Manhattan,2012,1-Jul,3250
Upper West Side,Manhattan,2012,1-Aug,3300
Upper West Side,Manhattan,2012,1-Sep,3325
Upper West Side,Manhattan,2012,1-Oct,3350
Upper West Side,Manhattan,2012,1-Nov,3350
Upper West Side,Manhattan,2012,1-Dec,3300
Upper West Side,Manhattan,2013,1-Jan,3200
Upper West Side,Manhattan,2013,1-Feb,3250
Upper West Side,Manhattan,2013,1-Mar,3200
Upper West Side,Manhattan,2013,1-Apr,3200
Upper West Side,Manhattan,2013,1-May,3250
Upper West Side,Manhattan,2013,1-Jun,3150
Upper West Side,Manhattan,2013,1-Jul,3200
Upper West Side,Manhattan,2013,1-Aug,3250
Upper West Side,Manhattan,2013,1-Sep,3285
Upper West Side,Manhattan,2013,1-Oct,3300
Upper West Side,Manhattan,2013,1-Nov,3200
Upper West Side,Manhattan,2013,1-Dec,3230
Upper West Side,Manhattan,2014,1-Jan,3200
Upper West Side,Manhattan,2014,1-Feb,3195
Upper West Side,Manhattan,2014,1-Mar,3200
Upper West Side,Manhattan,2014,1-Apr,3295
Upper West Side,Manhattan,2014,1-May,3299
Upper West Side,Manhattan,2014,1-Jun,3280
Upper West Side,Manhattan,2014,1-Jul,3200
Upper West Side,Manhattan,2014,1-Aug,3200
Upper West Side,Manhattan,2014,1-Sep,3295
Upper West Side,Manhattan,2014,1-Oct,3300
Upper West Side,Manhattan,2014,1-Nov,3280
Upper West Side,Manhattan,2014,1-Dec,3250
Upper West Side,Manhattan,2015,1-Jan,3285
Upper West Side,Manhattan,2015,1-Feb,3300
Upper West Side,Manhattan,2015,1-Mar,3250
Upper West Side,Manhattan,2015,1-Apr,3300
Upper West Side,Manhattan,2015,1-May,3350
Upper West Side,Manhattan,2015,1-Jun,3395
Upper West Side,Manhattan,2015,1-Jul,3415
Upper West Side,Manhattan,2015,1-Aug,3495
Upper West Side,Manhattan,2015,1-Sep,3550
Upper West Side,Manhattan,2015,1-Oct,3500
Upper West Side,Manhattan,2015,1-Nov,3500
Upper West Side,Manhattan,2015,1-Dec,3495
Upper West Side,Manhattan,2016,1-Jan,3430
Upper West Side,Manhattan,2016,1-Feb,3425
Upper West Side,Manhattan,2016,1-Mar,3439
Upper West Side,Manhattan,2016,1-Apr,3450
Upper West Side,Manhattan,2016,1-May,3475
Upper West Side,Manhattan,2016,1-Jun,3447
Upper West Side,Manhattan,2016,1-Jul,3475
Upper West Side,Manhattan,2016,1-Aug,3400
Upper West Side,Manhattan,2016,1-Sep,3450
Upper West Side,Manhattan,2016,1-Oct,3425
Upper West Side,Manhattan,2016,1-Nov,3395
Upper West Side,Manhattan,2016,1-Dec,3345
Upper West Side,Manhattan,2017,1-Jan,3299
Upper West Side,Manhattan,2017,1-Feb,3300
Upper West Side,Manhattan,2017,1-Mar,3250
Upper West Side,Manhattan,2017,1-Apr,3295
Upper West Side,Manhattan,2017,1-May,3317
Upper West Side,Manhattan,2017,1-Jun,3350
Upper West Side,Manhattan,2017,1-Jul,3350
Upper West Side,Manhattan,2017,1-Aug,3386
Upper West Side,Manhattan,2017,1-Sep,3355
Upper West Side,Manhattan,2017,1-Oct,3387
Upper West Side,Manhattan,2017,1-Nov,3313
Upper West Side,Manhattan,2017,1-Dec,3346
Upper West Side,Manhattan,2018,1-Jan,3350
Upper West Side,Manhattan,2018,1-Feb,3288
Upper West Side,Manhattan,2018,1-Mar,3250
Upper West Side,Manhattan,2018,1-Apr,3285
Upper West Side,Manhattan,2018,1-May,3300
Upper West Side,Manhattan,2018,1-Jun,3350
Upper West Side,Manhattan,2018,1-Jul,3345
Upper West Side,Manhattan,2018,1-Aug,3321
Upper West Side,Manhattan,2018,1-Sep,3395
Upper West Side,Manhattan,2018,1-Oct,3392
Upper West Side,Manhattan,2018,1-Nov,3350
Upper West Side,Manhattan,2018,1-Dec,3395
Upper West Side,Manhattan,2019,1-Jan,3395
Upper West Side,Manhattan,2019,1-Feb,3350
