City,Borough,Year,RentPrice
Upper East Side,Manhattan,2011,2695
Upper East Side,Manhattan,2011,2650
Upper East Side,Manhattan,2011,2695
Upper East Side,Manhattan,2011,2795
Upper East Side,Manhattan,2011,2800
Upper East Side,Manhattan,2011,2800
Upper East Side,Manhattan,2011,2800
Upper East Side,Manhattan,2012,2700
Upper East Side,Manhattan,2012,2700
Upper East Side,Manhattan,2012,2695
Upper East Side,Manhattan,2012,2695
Upper East Side,Manhattan,2012,2695
Upper East Side,Manhattan,2012,2750
Upper East Side,Manhattan,2012,2700
Upper East Side,Manhattan,2012,2750
Upper East Side,Manhattan,2012,2850
Upper East Side,Manhattan,2012,2795
Upper East Side,Manhattan,2012,2850
Upper East Side,Manhattan,2012,2850
Upper East Side,Manhattan,2013,2795
Upper East Side,Manhattan,2013,2800
Upper East Side,Manhattan,2013,2795
Upper East Side,Manhattan,2013,2750
Upper East Side,Manhattan,2013,2750
Upper East Side,Manhattan,2013,2750
Upper East Side,Manhattan,2013,2750
Upper East Side,Manhattan,2013,2800
Upper East Side,Manhattan,2013,2895
Upper East Side,Manhattan,2013,2850
Upper East Side,Manhattan,2013,2800
Upper East Side,Manhattan,2013,2800
Upper East Side,Manhattan,2014,2700
Upper East Side,Manhattan,2014,2795
Upper East Side,Manhattan,2014,2700
Upper East Side,Manhattan,2014,2700
Upper East Side,Manhattan,2014,2700
Upper East Side,Manhattan,2014,2700
Upper East Side,Manhattan,2014,2725
Upper East Side,Manhattan,2014,2700
Upper East Side,Manhattan,2014,2750
Upper East Side,Manhattan,2014,2750
Upper East Side,Manhattan,2014,2800
Upper East Side,Manhattan,2014,2849
Upper East Side,Manhattan,2015,2850
Upper East Side,Manhattan,2015,2900
Upper East Side,Manhattan,2015,2900
Upper East Side,Manhattan,2015,2875
Upper East Side,Manhattan,2015,2950
Upper East Side,Manhattan,2015,2995
Upper East Side,Manhattan,2015,2950
Upper East Side,Manhattan,2015,2995
Upper East Side,Manhattan,2015,3050
Upper East Side,Manhattan,2015,2999
Upper East Side,Manhattan,2015,2900
Upper East Side,Manhattan,2015,2973
Upper East Side,Manhattan,2016,2995
Upper East Side,Manhattan,2016,2979
Upper East Side,Manhattan,2016,3000
Upper East Side,Manhattan,2016,3000
Upper East Side,Manhattan,2016,3000
Upper East Side,Manhattan,2016,2995
Upper East Side,Manhattan,2016,2990
Upper East Side,Manhattan,2016,2925
Upper East Side,Manhattan,2016,2950
Upper East Side,Manhattan,2016,2950
Upper East Side,Manhattan,2016,2975
Upper East Side,Manhattan,2016,3000
Upper East Side,Manhattan,2017,2995
Upper East Side,Manhattan,2017,2995
Upper East Side,Manhattan,2017,2925
Upper East Side,Manhattan,2017,2950
Upper East Side,Manhattan,2017,2950
Upper East Side,Manhattan,2017,2950
Upper East Side,Manhattan,2017,2950
Upper East Side,Manhattan,2017,2900
Upper East Side,Manhattan,2017,2995
Upper East Side,Manhattan,2017,2950
Upper East Side,Manhattan,2017,2995
Upper East Side,Manhattan,2017,2990
Upper East Side,Manhattan,2018,2900
Upper East Side,Manhattan,2018,2895
Upper East Side,Manhattan,2018,2850
Upper East Side,Manhattan,2018,2850
Upper East Side,Manhattan,2018,2850
Upper East Side,Manhattan,2018,2900
Upper East Side,Manhattan,2018,2923
Upper East Side,Manhattan,2018,2900
Upper East Side,Manhattan,2018,2895
Upper East Side,Manhattan,2018,2995
Upper East Side,Manhattan,2018,2995
Upper East Side,Manhattan,2018,3000
Upper East Side,Manhattan,2019,3000
Upper East Side,Manhattan,2019,3000
Upper East Side,Manhattan,2019,2995
Upper East Side,Manhattan,2019,2995
Upper East Side,Manhattan,2019,3000
Upper East Side,Manhattan,2019,3050
Upper East Side,Manhattan,2019,3050
Upper East Side,Manhattan,2019,2995
Upper East Side,Manhattan,2019,3000
Upper East Side,Manhattan,2019,3100
Upper East Side,Manhattan,2019,3208
Upper East Side,Manhattan,2019,3295
Upper East Side,Manhattan,2020,3275
Upper East Side,Manhattan,2020,3250
Upper East Side,Manhattan,2020,3250
Upper East Side,Manhattan,2020,3150
Upper East Side,Manhattan,2020,3058
Upper East Side,Manhattan,2020,2950
Upper East Side,Manhattan,2020,2800
Upper East Side,Manhattan,2020,2700
Upper East Side,Manhattan,2020,2650
Upper East Side,Manhattan,2020,2500
Upper East Side,Manhattan,2020,2495
Upper East Side,Manhattan,2020,2500
Upper East Side,Manhattan,2021,2450
Upper East Side,Manhattan,2021,2475
Upper East Side,Manhattan,2021,2400
Upper East Side,Manhattan,2021,2400
Upper East Side,Manhattan,2021,2470
Upper East Side,Manhattan,2021,2495
Upper East Side,Manhattan,2021,2550
Upper East Side,Manhattan,2021,2700
Upper East Side,Manhattan,2021,2850
Upper East Side,Manhattan,2021,2925
Upper East Side,Manhattan,2021,3200
Upper East Side,Manhattan,2021,3300
Upper East Side,Manhattan,2022,3400
Upper East Side,Manhattan,2022,3500
Upper East Side,Manhattan,2022,3400
Upper East Side,Manhattan,2022,3400
Upper East Side,Manhattan,2022,3500
Upper East Side,Manhattan,2022,3500
Upper East Side,Manhattan,2022,3500
Upper East Side,Manhattan,2022,3728
Upper East Side,Manhattan,2022,3725
Upper East Side,Manhattan,2022,3753
Upper East Side,Manhattan,2022,3800
Upper East Side,Manhattan,2022,3795
Upper West Side,Manhattan,2010,2895
Upper West Side,Manhattan,2010,2800
Upper West Side,Manhattan,2010,2750
Upper West Side,Manhattan,2010,2800
Upper West Side,Manhattan,2010,2800
Upper West Side,Manhattan,2010,2795
Upper West Side,Manhattan,2010,2800
Upper West Side,Manhattan,2010,2895
Upper West Side,Manhattan,2010,2995
Upper West Side,Manhattan,2010,3050
Upper West Side,Manhattan,2010,3000
Upper West Side,Manhattan,2010,2995
Upper West Side,Manhattan,2011,2995
Upper West Side,Manhattan,2011,3000
Upper West Side,Manhattan,2011,2950
Upper West Side,Manhattan,2011,3000
Upper West Side,Manhattan,2011,3000
Upper West Side,Manhattan,2011,3100
Upper West Side,Manhattan,2011,3100
Upper West Side,Manhattan,2011,3200
Upper West Side,Manhattan,2011,3250
Upper West Side,Manhattan,2011,3342
Upper West Side,Manhattan,2011,3386
Upper West Side,Manhattan,2011,3495
Upper West Side,Manhattan,2012,3300
Upper West Side,Manhattan,2012,3200
Upper West Side,Manhattan,2012,3049
Upper West Side,Manhattan,2012,3150
Upper West Side,Manhattan,2012,3200
Upper West Side,Manhattan,2012,3200
Upper West Side,Manhattan,2012,3250
Upper West Side,Manhattan,2012,3300
Upper West Side,Manhattan,2012,3325
Upper West Side,Manhattan,2012,3350
Upper West Side,Manhattan,2012,3350
Upper West Side,Manhattan,2012,3300
Upper West Side,Manhattan,2013,3200
Upper West Side,Manhattan,2013,3250
Upper West Side,Manhattan,2013,3200
Upper West Side,Manhattan,2013,3200
Upper West Side,Manhattan,2013,3250
Upper West Side,Manhattan,2013,3150
Upper West Side,Manhattan,2013,3200
Upper West Side,Manhattan,2013,3250
Upper West Side,Manhattan,2013,3285
Upper West Side,Manhattan,2013,3300
Upper West Side,Manhattan,2013,3200
Upper West Side,Manhattan,2013,3230
Upper West Side,Manhattan,2014,3200
Upper West Side,Manhattan,2014,3195
Upper West Side,Manhattan,2014,3200
Upper West Side,Manhattan,2014,3295
Upper West Side,Manhattan,2014,3299
Upper West Side,Manhattan,2014,3280
Upper West Side,Manhattan,2014,3200
Upper West Side,Manhattan,2014,3200
Upper West Side,Manhattan,2014,3295
Upper West Side,Manhattan,2014,3300
Upper West Side,Manhattan,2014,3280
Upper West Side,Manhattan,2014,3250
Upper West Side,Manhattan,2015,3285
Upper West Side,Manhattan,2015,3300
Upper West Side,Manhattan,2015,3250
Upper West Side,Manhattan,2015,3300
Upper West Side,Manhattan,2015,3350
Upper West Side,Manhattan,2015,3395
Upper West Side,Manhattan,2015,3415
Upper West Side,Manhattan,2015,3495
Upper West Side,Manhattan,2015,3550
Upper West Side,Manhattan,2015,3500
Upper West Side,Manhattan,2015,3500
Upper West Side,Manhattan,2015,3495
Upper West Side,Manhattan,2016,3430
Upper West Side,Manhattan,2016,3425
Upper West Side,Manhattan,2016,3439
Upper West Side,Manhattan,2016,3450
Upper West Side,Manhattan,2016,3475
Upper West Side,Manhattan,2016,3447
Upper West Side,Manhattan,2016,3475
Upper West Side,Manhattan,2016,3400
Upper West Side,Manhattan,2016,3450
Upper West Side,Manhattan,2016,3425
Upper West Side,Manhattan,2016,3395
Upper West Side,Manhattan,2016,3345
Upper West Side,Manhattan,2017,3299
Upper West Side,Manhattan,2017,3300
Upper West Side,Manhattan,2017,3250
Upper West Side,Manhattan,2017,3295
Upper West Side,Manhattan,2017,3317
Upper West Side,Manhattan,2017,3350
Upper West Side,Manhattan,2017,3350
Upper West Side,Manhattan,2017,3386
Upper West Side,Manhattan,2017,3355
Upper West Side,Manhattan,2017,3387
Upper West Side,Manhattan,2017,3313
Upper West Side,Manhattan,2017,3346
Upper West Side,Manhattan,2018,3350
Upper West Side,Manhattan,2018,3288
Upper West Side,Manhattan,2018,3250
Upper West Side,Manhattan,2018,3285
Upper West Side,Manhattan,2018,3300
Upper West Side,Manhattan,2018,3350
Upper West Side,Manhattan,2018,3345
Upper West Side,Manhattan,2018,3321
Upper West Side,Manhattan,2018,3395
Upper West Side,Manhattan,2018,3392
Upper West Side,Manhattan,2018,3350
Upper West Side,Manhattan,2018,3395
Upper West Side,Manhattan,2019,3395
Upper West Side,Manhattan,2019,3350
Upper West Side,Manhattan,2019,3391
Upper West Side,Manhattan,2019,3450
Upper West Side,Manhattan,2019,3460
Upper West Side,Manhattan,2019,3450
Upper West Side,Manhattan,2019,3400
Upper West Side,Manhattan,2019,3500
Upper West Side,Manhattan,2019,3600
Upper West Side,Manhattan,2019,3600
Upper West Side,Manhattan,2019,3621
Upper West Side,Manhattan,2019,3549
Upper West Side,Manhattan,2020,3600
Upper West Side,Manhattan,2020,3550
Upper West Side,Manhattan,2020,3500
Upper West Side,Manhattan,2020,3400
Upper West Side,Manhattan,2020,3295
Upper West Side,Manhattan,2020,3200
Upper West Side,Manhattan,2020,3140
Upper West Side,Manhattan,2020,3000
Upper West Side,Manhattan,2020,2920
Upper West Side,Manhattan,2020,2800
Upper West Side,Manhattan,2020,2800
Upper West Side,Manhattan,2020,2800
Upper West Side,Manhattan,2021,2799
Upper West Side,Manhattan,2021,2832
Upper West Side,Manhattan,2021,2800
Upper West Side,Manhattan,2021,2850
Upper West Side,Manhattan,2021,3000
Upper West Side,Manhattan,2021,3000
Upper West Side,Manhattan,2021,3195
Upper West Side,Manhattan,2021,3295
Upper West Side,Manhattan,2021,3511
Upper West Side,Manhattan,2021,3600
Upper West Side,Manhattan,2021,3772
Upper West Side,Manhattan,2021,3920
Upper West Side,Manhattan,2022,3995
Upper West Side,Manhattan,2022,4000
Upper West Side,Manhattan,2022,4074
Upper West Side,Manhattan,2022,4231
Upper West Side,Manhattan,2022,4231
Upper West Side,Manhattan,2022,4200
Upper West Side,Manhattan,2022,4395
Upper West Side,Manhattan,2022,4410
Upper West Side,Manhattan,2022,4499
Upper West Side,Manhattan,2022,4500
Upper West Side,Manhattan,2022,4500
Upper West Side,Manhattan,2022,4424
Washington Heights,Manhattan,2010,1550
Washington Heights,Manhattan,2010,1545
Washington Heights,Manhattan,2010,1597
Washington Heights,Manhattan,2010,1600
Washington Heights,Manhattan,2010,1650
Washington Heights,Manhattan,2010,1653
Washington Heights,Manhattan,2010,1678
Washington Heights,Manhattan,2010,1750
Washington Heights,Manhattan,2010,1713
Washington Heights,Manhattan,2010,1750
Washington Heights,Manhattan,2010,1700
Washington Heights,Manhattan,2010,1768
Washington Heights,Manhattan,2011,1800
Washington Heights,Manhattan,2011,1750
Washington Heights,Manhattan,2011,1625
Washington Heights,Manhattan,2011,1700
Washington Heights,Manhattan,2011,1700
Washington Heights,Manhattan,2011,1650
Washington Heights,Manhattan,2011,1650
Washington Heights,Manhattan,2011,1800
Washington Heights,Manhattan,2011,1698
Washington Heights,Manhattan,2011,1695
Washington Heights,Manhattan,2011,1847
Washington Heights,Manhattan,2011,1847
Washington Heights,Manhattan,2012,1893
Washington Heights,Manhattan,2012,1844
Washington Heights,Manhattan,2012,1900
Washington Heights,Manhattan,2012,1745
Washington Heights,Manhattan,2012,1750
Washington Heights,Manhattan,2012,1750
Washington Heights,Manhattan,2012,1750
Washington Heights,Manhattan,2012,1775
Washington Heights,Manhattan,2012,1800
Washington Heights,Manhattan,2012,1800
Washington Heights,Manhattan,2012,1800
Washington Heights,Manhattan,2012,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1847
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1800
Washington Heights,Manhattan,2013,1750
Washington Heights,Manhattan,2013,1798
Washington Heights,Manhattan,2013,1786
Washington Heights,Manhattan,2014,1750
Washington Heights,Manhattan,2014,1750
Washington Heights,Manhattan,2014,1799
Washington Heights,Manhattan,2014,1800
Washington Heights,Manhattan,2014,1800
Washington Heights,Manhattan,2014,1850
Washington Heights,Manhattan,2014,1850
Washington Heights,Manhattan,2014,1950
Washington Heights,Manhattan,2014,1950
Washington Heights,Manhattan,2014,1950
Washington Heights,Manhattan,2014,1950
Washington Heights,Manhattan,2014,1900
Washington Heights,Manhattan,2015,1945
Washington Heights,Manhattan,2015,1900
Washington Heights,Manhattan,2015,1950
Washington Heights,Manhattan,2015,2000
Washington Heights,Manhattan,2015,2050
Washington Heights,Manhattan,2015,2000
Washington Heights,Manhattan,2015,2050
Washington Heights,Manhattan,2015,2100
Washington Heights,Manhattan,2015,2095
Washington Heights,Manhattan,2015,2000
Washington Heights,Manhattan,2015,2000
Washington Heights,Manhattan,2015,2050
Washington Heights,Manhattan,2016,2100
Washington Heights,Manhattan,2016,2100
Washington Heights,Manhattan,2016,2195
Washington Heights,Manhattan,2016,2195
Washington Heights,Manhattan,2016,2175
Washington Heights,Manhattan,2016,2150
Washington Heights,Manhattan,2016,2175
Washington Heights,Manhattan,2016,2195
Washington Heights,Manhattan,2016,2150
Washington Heights,Manhattan,2016,2195
Washington Heights,Manhattan,2016,2187
Washington Heights,Manhattan,2016,2215
Washington Heights,Manhattan,2017,2214
Washington Heights,Manhattan,2017,2150
Washington Heights,Manhattan,2017,2150
Washington Heights,Manhattan,2017,2198
Washington Heights,Manhattan,2017,2195
Washington Heights,Manhattan,2017,2195
Washington Heights,Manhattan,2017,2250
Washington Heights,Manhattan,2017,2200
Washington Heights,Manhattan,2017,2100
Washington Heights,Manhattan,2017,2180
Washington Heights,Manhattan,2017,2100
Washington Heights,Manhattan,2017,2100
Washington Heights,Manhattan,2018,2125
Washington Heights,Manhattan,2018,2125
Washington Heights,Manhattan,2018,2150
Washington Heights,Manhattan,2018,2150
Washington Heights,Manhattan,2018,2154
Washington Heights,Manhattan,2018,2200
Washington Heights,Manhattan,2018,2250
Washington Heights,Manhattan,2018,2250
Washington Heights,Manhattan,2018,2200
Washington Heights,Manhattan,2018,2235
Washington Heights,Manhattan,2018,2222
Washington Heights,Manhattan,2018,2195
Washington Heights,Manhattan,2019,2150
Washington Heights,Manhattan,2019,2200
Washington Heights,Manhattan,2019,2195
Washington Heights,Manhattan,2019,2173
Washington Heights,Manhattan,2019,2250
Washington Heights,Manhattan,2019,2300
Washington Heights,Manhattan,2019,2250
Washington Heights,Manhattan,2019,2250
Washington Heights,Manhattan,2019,2200
Washington Heights,Manhattan,2019,2200
Washington Heights,Manhattan,2019,2195
Washington Heights,Manhattan,2019,2200
Washington Heights,Manhattan,2020,2225
Washington Heights,Manhattan,2020,2250
Washington Heights,Manhattan,2020,2295
Washington Heights,Manhattan,2020,2250
Washington Heights,Manhattan,2020,2195
Washington Heights,Manhattan,2020,2250
Washington Heights,Manhattan,2020,2206
Washington Heights,Manhattan,2020,2195
Washington Heights,Manhattan,2020,2100
Washington Heights,Manhattan,2020,2099
Washington Heights,Manhattan,2020,2100
Washington Heights,Manhattan,2020,2000
Washington Heights,Manhattan,2021,1999
Washington Heights,Manhattan,2021,2000
Washington Heights,Manhattan,2021,2000
Washington Heights,Manhattan,2021,2050
Washington Heights,Manhattan,2021,2095
Washington Heights,Manhattan,2021,2125
Washington Heights,Manhattan,2021,2180
Washington Heights,Manhattan,2021,2198
Washington Heights,Manhattan,2021,2200
Washington Heights,Manhattan,2021,2200
Washington Heights,Manhattan,2021,2200
Washington Heights,Manhattan,2021,2250
Washington Heights,Manhattan,2022,2290
Washington Heights,Manhattan,2022,2295
Washington Heights,Manhattan,2022,2295
Washington Heights,Manhattan,2022,2300
Washington Heights,Manhattan,2022,2400
Washington Heights,Manhattan,2022,2550
Washington Heights,Manhattan,2022,2500
Washington Heights,Manhattan,2022,2450
Washington Heights,Manhattan,2022,2400
Washington Heights,Manhattan,2022,2450
Washington Heights,Manhattan,2022,2400
Washington Heights,Manhattan,2022,2400
West Village,Manhattan,2010,3265
West Village,Manhattan,2010,3395
West Village,Manhattan,2010,3113
West Village,Manhattan,2010,3250
West Village,Manhattan,2010,3073
West Village,Manhattan,2010,3138
West Village,Manhattan,2010,3195
West Village,Manhattan,2010,2963
West Village,Manhattan,2010,3300
West Village,Manhattan,2010,3300
West Village,Manhattan,2010,3100
West Village,Manhattan,2010,3300
West Village,Manhattan,2011,3348
West Village,Manhattan,2011,3400
West Village,Manhattan,2011,3200
West Village,Manhattan,2011,3450
West Village,Manhattan,2011,3400
West Village,Manhattan,2011,3495
West Village,Manhattan,2011,3450
West Village,Manhattan,2011,3500
West Village,Manhattan,2011,3400
West Village,Manhattan,2011,3300
West Village,Manhattan,2011,3300
West Village,Manhattan,2011,3300
West Village,Manhattan,2012,3300
West Village,Manhattan,2012,3400
West Village,Manhattan,2012,3495
West Village,Manhattan,2012,3495
West Village,Manhattan,2012,3500
West Village,Manhattan,2012,3400
West Village,Manhattan,2012,3495
West Village,Manhattan,2012,3495
West Village,Manhattan,2012,3495
West Village,Manhattan,2012,3500
West Village,Manhattan,2012,3495
West Village,Manhattan,2012,3600
West Village,Manhattan,2013,3500
West Village,Manhattan,2013,3350
West Village,Manhattan,2013,3400
West Village,Manhattan,2013,3495
West Village,Manhattan,2013,3650
West Village,Manhattan,2013,3650
West Village,Manhattan,2013,3525
West Village,Manhattan,2013,3550
West Village,Manhattan,2013,3600
West Village,Manhattan,2013,3600
West Village,Manhattan,2013,3500
West Village,Manhattan,2013,3650
West Village,Manhattan,2014,3550
West Village,Manhattan,2014,3630
West Village,Manhattan,2014,3595
West Village,Manhattan,2014,3666
West Village,Manhattan,2014,3650
West Village,Manhattan,2014,3595
West Village,Manhattan,2014,3600
West Village,Manhattan,2014,3598
West Village,Manhattan,2014,3666
West Village,Manhattan,2014,3625
West Village,Manhattan,2014,3600
West Village,Manhattan,2014,3645
West Village,Manhattan,2015,3750
West Village,Manhattan,2015,3700
West Village,Manhattan,2015,3650
West Village,Manhattan,2015,3600
West Village,Manhattan,2015,3750
West Village,Manhattan,2015,3745
West Village,Manhattan,2015,3695
West Village,Manhattan,2015,3750
West Village,Manhattan,2015,3750
West Village,Manhattan,2015,3850
West Village,Manhattan,2015,3750
West Village,Manhattan,2015,3860
West Village,Manhattan,2016,3800
West Village,Manhattan,2016,3805
West Village,Manhattan,2016,3800
West Village,Manhattan,2016,3895
West Village,Manhattan,2016,3900
West Village,Manhattan,2016,3950
West Village,Manhattan,2016,3950
West Village,Manhattan,2016,3895
West Village,Manhattan,2016,3750
West Village,Manhattan,2016,3665
West Village,Manhattan,2016,3595
West Village,Manhattan,2016,3565
West Village,Manhattan,2017,3565
West Village,Manhattan,2017,3595
West Village,Manhattan,2017,3600
West Village,Manhattan,2017,3680
West Village,Manhattan,2017,3799
West Village,Manhattan,2017,3800
West Village,Manhattan,2017,3827
West Village,Manhattan,2017,3795
West Village,Manhattan,2017,3695
West Village,Manhattan,2017,3573
West Village,Manhattan,2017,3495
West Village,Manhattan,2017,3498
West Village,Manhattan,2018,3598
West Village,Manhattan,2018,3600
West Village,Manhattan,2018,3725
West Village,Manhattan,2018,3795
West Village,Manhattan,2018,3850
West Village,Manhattan,2018,3825
West Village,Manhattan,2018,3850
West Village,Manhattan,2018,3900
West Village,Manhattan,2018,3895
West Village,Manhattan,2018,3805
West Village,Manhattan,2018,3900
West Village,Manhattan,2018,3850
West Village,Manhattan,2019,3850
West Village,Manhattan,2019,3800
West Village,Manhattan,2019,3840
West Village,Manhattan,2019,3965
West Village,Manhattan,2019,4095
West Village,Manhattan,2019,4250
West Village,Manhattan,2019,4150
West Village,Manhattan,2019,3995
West Village,Manhattan,2019,3995
West Village,Manhattan,2019,4100
West Village,Manhattan,2019,4073
West Village,Manhattan,2019,4114
West Village,Manhattan,2020,4185
West Village,Manhattan,2020,4100
West Village,Manhattan,2020,4171
West Village,Manhattan,2020,4125
West Village,Manhattan,2020,3700
West Village,Manhattan,2020,3648
West Village,Manhattan,2020,3600
West Village,Manhattan,2020,3485
West Village,Manhattan,2020,3316
West Village,Manhattan,2020,3245
West Village,Manhattan,2020,3200
West Village,Manhattan,2020,3140
West Village,Manhattan,2021,3025
West Village,Manhattan,2021,3195
West Village,Manhattan,2021,3095
West Village,Manhattan,2021,3250
West Village,Manhattan,2021,3400
West Village,Manhattan,2021,3500
West Village,Manhattan,2021,3850
West Village,Manhattan,2021,4195
West Village,Manhattan,2021,4355
West Village,Manhattan,2021,4413
West Village,Manhattan,2021,4360
West Village,Manhattan,2021,4495
West Village,Manhattan,2022,4495
West Village,Manhattan,2022,4595
West Village,Manhattan,2022,4625
West Village,Manhattan,2022,4770
West Village,Manhattan,2022,4995
West Village,Manhattan,2022,4850
West Village,Manhattan,2022,5138
West Village,Manhattan,2022,5000
West Village,Manhattan,2022,5000
West Village,Manhattan,2022,5250
West Village,Manhattan,2022,5000
West Village,Manhattan,2022,5000
Williamsburg,Brooklyn,2010,2500
Williamsburg,Brooklyn,2010,2500
Williamsburg,Brooklyn,2010,2500
Williamsburg,Brooklyn,2010,2600
Williamsburg,Brooklyn,2010,2625
Williamsburg,Brooklyn,2010,2700
Williamsburg,Brooklyn,2010,2775
Williamsburg,Brooklyn,2010,2830
Williamsburg,Brooklyn,2010,2900
Williamsburg,Brooklyn,2010,2950
Williamsburg,Brooklyn,2010,2800
Williamsburg,Brooklyn,2010,2723
Williamsburg,Brooklyn,2011,2800
Williamsburg,Brooklyn,2011,2750
Williamsburg,Brooklyn,2011,2763
Williamsburg,Brooklyn,2011,2900
